                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    300,                0.65196,                0.63862,                 1.0324,                0.56239,                0.57324,                0.63843,                0.37417,                  1.402,                 1.3521,                 1.8857,             0.00033985,             0.00033985,             0.00033985
                    301,                0.63096,                0.62424,                 1.0061,                0.53201,                0.62163,                0.64284,                0.38858,                 1.3604,                  1.319,                 1.8132,              0.0003382,              0.0003382,              0.0003382
                    302,                0.63344,                0.61226,                0.99379,                0.54983,                0.66876,                0.66481,                 0.3907,                 1.3815,                 1.2476,                 1.8765,             0.00033655,             0.00033655,             0.00033655
                    303,                0.65922,                0.64872,                 1.0273,                0.62924,                0.60628,                 0.6727,                0.40419,                 1.3833,                 1.2334,                 1.8541,              0.0003349,              0.0003349,              0.0003349
                    304,                0.64305,                0.58551,                 1.0118,                0.50381,                0.65591,                0.64115,                0.39697,                  1.249,                 1.3545,                 1.7676,             0.00033325,             0.00033325,             0.00033325
                    305,                0.62654,                0.59021,                 1.0065,                0.48113,                0.66411,                0.61966,                0.37788,                 1.2464,                   1.41,                  1.801,              0.0003316,              0.0003316,              0.0003316
                    306,                0.64213,                 0.5959,                 1.0207,                0.68058,                0.51651,                0.64271,                0.39326,                  1.374,                 1.3559,                 1.8338,             0.00032995,             0.00032995,             0.00032995
                    307,                0.63841,                0.57004,                0.98733,                0.57378,                0.62579,                0.64809,                0.38376,                 1.4062,                  1.339,                 1.8764,              0.0003283,              0.0003283,              0.0003283
                    308,                0.63324,                0.60463,                0.99988,                0.54501,                0.63251,                0.60708,                0.37531,                 1.3364,                 1.4069,                 1.7652,             0.00032665,             0.00032665,             0.00032665
                    309,                0.61664,                0.58664,                0.99252,                0.59689,                0.62767,                0.63247,                0.38589,                  1.344,                 1.4646,                 1.7707,               0.000325,               0.000325,               0.000325
                    310,                0.63453,                0.61602,                 1.0168,                0.59718,                0.58368,                0.63522,                0.39715,                  1.281,                 1.3919,                 1.7456,             0.00032335,             0.00032335,             0.00032335
                    311,                0.62829,                0.60816,                0.99842,                0.57182,                0.61103,                0.63741,                0.40248,                 1.2637,                 1.3412,                 1.7167,              0.0003217,              0.0003217,              0.0003217
                    312,                0.62538,                0.60124,                0.99701,                0.62484,                0.59347,                0.66001,                0.38928,                 1.3547,                 1.3386,                 1.8542,             0.00032006,             0.00032006,             0.00032006
                    313,                0.62721,                0.63182,                0.99885,                0.60897,                0.60685,                0.67139,                0.39072,                 1.3701,                 1.2579,                 1.8977,             0.00031841,             0.00031841,             0.00031841
                    314,                0.61358,                0.55464,                0.98761,                0.54429,                 0.6768,                0.65709,                 0.3949,                 1.3404,                  1.279,                 1.8447,             0.00031676,             0.00031676,             0.00031676
                    315,                0.63139,                0.61784,                0.99056,                0.60851,                0.57833,                 0.6204,                0.38243,                 1.3376,                 1.4132,                 1.7988,             0.00031511,             0.00031511,             0.00031511
                    316,                0.65539,                0.61992,                 1.0219,                  0.635,                0.55009,                0.62474,                0.36709,                 1.4148,                 1.4466,                 1.9336,             0.00031346,             0.00031346,             0.00031346
                    317,                0.61495,                0.57979,                 1.0016,                0.60119,                0.58992,                0.64926,                0.38346,                 1.3665,                 1.3994,                 1.9112,             0.00031181,             0.00031181,             0.00031181
                    318,                0.60845,                0.56245,                0.99078,                0.56937,                0.65988,                0.63687,                0.38951,                 1.2868,                 1.3154,                 1.7977,             0.00031016,             0.00031016,             0.00031016
                    319,                0.62272,                0.59428,                 1.0148,                0.56776,                0.62736,                0.64074,                0.39946,                 1.2754,                  1.283,                 1.7702,             0.00030851,             0.00030851,             0.00030851
                    320,                0.60939,                0.58458,                 1.0017,                0.51137,                0.64676,                0.64398,                0.38593,                 1.3498,                 1.3769,                 1.8414,             0.00030686,             0.00030686,             0.00030686
                    321,                0.60675,                0.59427,                0.98569,                 0.5688,                 0.5329,                0.61913,                 0.3649,                 1.3823,                 1.4169,                 1.8872,             0.00030521,             0.00030521,             0.00030521
                    322,                0.61528,                0.59954,                0.98806,                0.44698,                0.69159,                 0.5828,                0.34523,                 1.4018,                 1.5452,                 1.9019,             0.00030356,             0.00030356,             0.00030356
                    323,                0.62542,                0.58911,                 1.0038,                0.59359,                0.54107,                0.60764,                0.35057,                 1.4398,                 1.5173,                 1.9426,             0.00030191,             0.00030191,             0.00030191
                    324,                0.61051,                0.57003,                 1.0019,                0.60821,                0.62476,                0.65319,                0.39222,                 1.3079,                 1.3086,                 1.8021,             0.00030026,             0.00030026,             0.00030026
                    325,                0.62462,                0.61832,                0.98342,                0.73672,                0.53542,                0.68648,                0.40282,                  1.279,                 1.2622,                 1.8395,             0.00029861,             0.00029861,             0.00029861
                    326,                0.62518,                0.59685,                 1.0089,                0.55941,                0.66238,                0.69503,                0.40743,                 1.3276,                 1.3355,                 1.8506,             0.00029696,             0.00029696,             0.00029696
                    327,                0.59632,                0.58136,                 0.9856,                0.65993,                0.61685,                0.70231,                0.40775,                  1.355,                 1.2891,                 1.8805,             0.00029532,             0.00029532,             0.00029532
                    328,                0.61316,                0.59861,                 1.0168,                0.62712,                0.61965,                0.66352,                0.40176,                 1.3231,                 1.3222,                 1.7859,             0.00029367,             0.00029367,             0.00029367
                    329,                0.62516,                 0.5881,                 1.0048,                 0.6771,                0.58332,                0.66414,                0.38237,                 1.4124,                 1.3926,                  1.901,             0.00029202,             0.00029202,             0.00029202
                    330,                0.61579,                0.58485,                 1.0069,                0.66833,                 0.5891,                 0.6659,                 0.3787,                 1.4101,                 1.3705,                 1.9122,             0.00029037,             0.00029037,             0.00029037
                    331,                0.62684,                0.59189,                 1.0069,                0.61271,                0.58374,                  0.654,                0.38805,                  1.289,                 1.3617,                 1.8305,             0.00028872,             0.00028872,             0.00028872
                    332,                0.63377,                0.59218,                 1.0027,                0.61167,                0.59073,                0.64872,                0.39483,                 1.3005,                 1.3575,                 1.7828,             0.00028707,             0.00028707,             0.00028707
                    333,                0.62591,                0.60513,                 1.0117,                0.62117,                0.62584,                0.67564,                0.41031,                 1.2925,                 1.2964,                 1.8164,             0.00028542,             0.00028542,             0.00028542
                    334,                 0.6153,                0.56893,                0.98021,                0.73197,                0.55694,                0.67499,                0.39249,                 1.3783,                 1.3725,                 1.9344,             0.00028377,             0.00028377,             0.00028377
                    335,                0.61708,                0.59228,                0.99935,                0.61239,                0.56799,                0.64639,                0.37772,                 1.4219,                 1.4523,                 1.9474,             0.00028212,             0.00028212,             0.00028212
                    336,                0.61249,                0.55394,                0.98165,                0.51089,                0.66407,                0.63391,                0.38157,                  1.311,                 1.4027,                 1.7963,             0.00028047,             0.00028047,             0.00028047
                    337,                0.62294,                0.56103,                 1.0022,                0.52815,                0.71066,                0.64472,                0.38873,                 1.3395,                 1.3193,                 1.8223,             0.00027882,             0.00027882,             0.00027882
                    338,                0.61241,                0.59892,                0.99924,                0.60336,                0.65413,                0.66594,                0.40172,                 1.3951,                 1.2922,                 1.8733,             0.00027717,             0.00027717,             0.00027717
                    339,                0.61266,                0.57856,                0.98932,                0.61379,                0.60741,                 0.6577,                0.39528,                 1.3148,                 1.3354,                 1.8404,             0.00027552,             0.00027552,             0.00027552
                    340,                0.61494,                0.59838,                 1.0167,                0.65531,                0.50839,                 0.6247,                0.38287,                 1.2861,                 1.5276,                 1.8013,             0.00027387,             0.00027387,             0.00027387
                    341,                0.63059,                0.59508,                0.99958,                0.64063,                0.48718,                0.63413,                0.38227,                 1.3528,                 1.4523,                  1.883,             0.00027222,             0.00027222,             0.00027222
                    342,                0.61318,                0.56215,                0.99161,                0.48069,                0.75977,                0.63282,                0.38174,                 1.3463,                 1.3684,                 1.8797,             0.00027058,             0.00027058,             0.00027058
                    343,                0.60891,                0.57114,                0.99538,                0.57494,                0.62504,                 0.6224,                0.38713,                 1.2894,                 1.3579,                 1.7659,             0.00026893,             0.00026893,             0.00026893
                    344,                0.61546,                0.55458,                0.98941,                0.65693,                0.54806,                0.65371,                0.38455,                 1.3342,                 1.3978,                 1.8375,             0.00026728,             0.00026728,             0.00026728
                    345,                0.59794,                0.56411,                0.98554,                0.62766,                0.54459,                0.64691,                0.38711,                  1.326,                 1.4468,                 1.8181,             0.00026563,             0.00026563,             0.00026563
                    346,                0.63151,                0.56404,                 1.0103,                0.64478,                0.60112,                0.67766,                0.40507,                 1.3207,                  1.302,                 1.8173,             0.00026398,             0.00026398,             0.00026398
                    347,                0.61119,                0.57727,                0.99774,                0.64424,                 0.6402,                0.68575,                0.41172,                   1.32,                 1.2502,                 1.8148,             0.00026233,             0.00026233,             0.00026233
                    348,                 0.6119,                0.58264,                0.99921,                0.65086,                  0.657,                0.68074,                 0.3988,                 1.3905,                  1.326,                 1.8828,             0.00026068,             0.00026068,             0.00026068
                    349,                0.60453,                0.55646,                0.98803,                0.61545,                0.61721,                0.67522,                0.40224,                  1.347,                 1.3528,                 1.8515,             0.00025903,             0.00025903,             0.00025903
                    350,                0.61253,                 0.5971,                 1.0162,                0.56272,                0.58272,                0.64663,                0.39111,                 1.3063,                 1.4439,                   1.82,             0.00025738,             0.00025738,             0.00025738
                    351,                0.62621,                0.54607,                0.98926,                0.49101,                0.63444,                0.60827,                0.36919,                 1.3477,                 1.5042,                 1.8388,             0.00025573,             0.00025573,             0.00025573
                    352,                0.63886,                0.56937,                 1.0021,                  0.566,                0.58854,                0.61978,                0.38318,                 1.3658,                 1.3999,                 1.8229,             0.00025408,             0.00025408,             0.00025408
                    353,                0.61139,                0.55766,                0.98553,                0.65815,                0.59965,                0.68005,                0.40319,                 1.3168,                 1.3392,                 1.8217,             0.00025243,             0.00025243,             0.00025243
                    354,                0.60304,                0.54592,                0.99369,                 0.6203,                0.67692,                0.68782,                0.42667,                 1.2566,                 1.3514,                 1.7267,             0.00025078,             0.00025078,             0.00025078
                    355,                 0.5995,                0.53536,                0.97803,                0.64149,                0.66165,                0.70422,                0.42911,                 1.3084,                 1.2647,                 1.7971,             0.00024913,             0.00024913,             0.00024913
                    356,                0.60995,                0.55968,                0.98819,                0.62385,                0.62604,                0.68781,                0.40807,                 1.3622,                 1.3299,                 1.8696,             0.00024748,             0.00024748,             0.00024748
                    357,                0.59789,                0.58074,                0.98382,                0.51252,                0.73268,                0.67213,                0.39595,                 1.3737,                 1.3695,                 1.8894,             0.00024583,             0.00024583,             0.00024583
                    358,                0.62082,                0.56528,                 1.0041,                0.49592,                0.66918,                0.60267,                0.35214,                 1.3811,                 1.4871,                 1.9104,             0.00024419,             0.00024419,             0.00024419
                    359,                0.61662,                0.56233,                0.99271,                0.47225,                0.67392,                0.58342,                0.34921,                 1.4017,                 1.5585,                 1.8943,             0.00024254,             0.00024254,             0.00024254
                    360,                0.60088,                0.54519,                0.99041,                0.66356,                 0.5654,                 0.6531,                 0.3875,                 1.3649,                   1.42,                 1.8733,             0.00024089,             0.00024089,             0.00024089
                    361,                0.60081,                0.57438,                0.97787,                0.62872,                0.60456,                0.66468,                0.39733,                 1.3351,                 1.4296,                 1.8484,             0.00023924,             0.00023924,             0.00023924
                    362,                0.60246,                0.55003,                0.99201,                0.60456,                   0.61,                0.67136,                 0.4019,                 1.3121,                 1.3493,                 1.8538,             0.00023759,             0.00023759,             0.00023759
                    363,                0.60725,                0.55894,                0.97859,                0.55155,                0.67927,                0.64776,                0.39096,                 1.3218,                 1.3328,                 1.8289,             0.00023594,             0.00023594,             0.00023594
                    364,                0.60473,                0.55041,                0.98996,                0.60967,                0.58312,                0.66046,                0.39684,                 1.3629,                 1.3303,                  1.854,             0.00023429,             0.00023429,             0.00023429
                    365,                0.58954,                0.54375,                0.99757,                0.55669,                0.62361,                0.66174,                0.39511,                 1.3302,                 1.3901,                  1.876,             0.00023264,             0.00023264,             0.00023264
                    366,                0.61442,                 0.5836,                 1.0138,                0.58247,                0.61081,                0.66563,                0.40612,                  1.273,                 1.3782,                 1.8058,             0.00023099,             0.00023099,             0.00023099
                    367,                0.60961,                0.55705,                0.98451,                0.56702,                0.64245,                0.67364,                0.40938,                 1.2592,                 1.3227,                  1.771,             0.00022934,             0.00022934,             0.00022934
                    368,                0.59069,                0.50809,                 0.9631,                0.56911,                0.64143,                0.66682,                 0.4106,                 1.2593,                 1.3003,                  1.758,             0.00022769,             0.00022769,             0.00022769
                    369,                0.59364,                0.54397,                0.98322,                0.60976,                0.62789,                0.68889,                0.42249,                 1.2523,                 1.3181,                 1.7734,             0.00022604,             0.00022604,             0.00022604
                    370,                0.60105,                0.55204,                0.99899,                0.67669,                0.57933,                0.68204,                0.41557,                 1.3041,                 1.3465,                 1.8152,             0.00022439,             0.00022439,             0.00022439
                    371,                0.59538,                0.54925,                0.98568,                0.67913,                0.57968,                0.68255,                0.41593,                 1.3179,                 1.3306,                 1.8186,             0.00022274,             0.00022274,             0.00022274
                    372,                0.60285,                0.52413,                0.97065,                0.60185,                0.58729,                0.65558,                 0.3986,                 1.3029,                   1.36,                 1.8375,             0.00022109,             0.00022109,             0.00022109
                    373,                0.62505,                0.61724,                 1.0152,                0.60706,                0.56048,                0.63356,                0.38328,                 1.3343,                  1.435,                 1.8472,             0.00021945,             0.00021945,             0.00021945
                    374,                0.59755,                0.52611,                0.97782,                0.64835,                0.56802,                0.64602,                 0.3845,                 1.3472,                 1.4277,                 1.8897,              0.0002178,              0.0002178,              0.0002178
                    375,                0.58819,                0.55223,                 0.9867,                0.66986,                 0.5618,                0.67119,                0.40554,                 1.3228,                 1.3305,                 1.8516,             0.00021615,             0.00021615,             0.00021615
                    376,                0.59263,                0.53913,                0.99258,                0.55582,                0.67434,                 0.6829,                0.41599,                 1.2868,                 1.2727,                 1.7985,              0.0002145,              0.0002145,              0.0002145
                    377,                0.58936,                0.55098,                0.98231,                0.59361,                0.64356,                 0.6787,                0.40894,                 1.2998,                 1.2933,                   1.83,             0.00021285,             0.00021285,             0.00021285
                    378,                0.59886,                0.54433,                 1.0042,                0.61625,                0.58678,                0.64738,                 0.3877,                 1.3259,                  1.348,                 1.8399,              0.0002112,              0.0002112,              0.0002112
                    379,                0.59862,                0.55428,                 1.0034,                0.57289,                0.64991,                0.64555,                0.38893,                 1.3699,                 1.3443,                  1.856,             0.00020955,             0.00020955,             0.00020955
                    380,                0.61216,                0.54795,                0.99643,                0.64725,                0.56955,                0.66116,                0.39876,                 1.3026,                 1.3229,                 1.7984,              0.0002079,              0.0002079,              0.0002079
                    381,                0.59727,                0.56387,                0.98521,                0.61929,                0.57602,                0.66088,                0.39457,                 1.3176,                 1.3463,                 1.8584,             0.00020625,             0.00020625,             0.00020625
                    382,                0.61383,                0.56086,                0.99484,                 0.5345,                0.62943,                0.62894,                0.37324,                 1.4017,                 1.5383,                 1.9243,              0.0002046,              0.0002046,              0.0002046
                    383,                0.62445,                0.57081,                  1.003,                0.62085,                0.58991,                0.65939,                0.38959,                 1.3997,                 1.4346,                 1.9177,             0.00020295,             0.00020295,             0.00020295
                    384,                0.59418,                0.53644,                0.97234,                0.57382,                0.67151,                0.65699,                0.39474,                 1.3257,                 1.3559,                 1.8344,              0.0002013,              0.0002013,              0.0002013
                    385,                0.60978,                0.57487,                  1.005,                0.54568,                0.73069,                 0.6476,                 0.3909,                 1.3063,                  1.338,                 1.8149,             0.00019965,             0.00019965,             0.00019965
                    386,                0.59501,                0.53991,                0.98525,                0.51447,                0.67976,                 0.6403,                0.38919,                 1.2915,                 1.3564,                 1.7823,               0.000198,               0.000198,               0.000198
                    387,                0.60058,                0.54218,                0.98297,                0.55722,                0.64317,                0.65015,                0.39222,                  1.296,                 1.3861,                   1.78,             0.00019635,             0.00019635,             0.00019635
                    388,                0.59423,                0.54461,                 0.9823,                0.60371,                0.57614,                0.64065,                0.38455,                 1.2789,                 1.4043,                 1.7898,             0.00019471,             0.00019471,             0.00019471
                    389,                0.59448,                0.56724,                0.99262,                0.48086,                 0.7212,                0.62076,                0.37845,                 1.3059,                 1.4482,                 1.7697,             0.00019306,             0.00019306,             0.00019306
                    390,                0.59034,                0.56025,                0.99475,                0.49511,                0.76716,                 0.6358,                0.38282,                 1.3124,                 1.3916,                 1.8057,             0.00019141,             0.00019141,             0.00019141
                    391,                0.59077,                0.54129,                0.98976,                0.57555,                 0.6483,                  0.668,                0.40083,                 1.2899,                 1.3282,                 1.8067,             0.00018976,             0.00018976,             0.00018976
                    392,                 0.5909,                0.52199,                0.97254,                0.66887,                0.55763,                0.67564,                0.40072,                 1.3019,                 1.2848,                 1.8257,             0.00018811,             0.00018811,             0.00018811
                    393,                0.60047,                0.52798,                0.99729,                0.70248,                  0.563,                0.68814,                0.40122,                 1.3347,                 1.2849,                 1.8505,             0.00018646,             0.00018646,             0.00018646
                    394,                0.59307,                0.52708,                 0.9872,                0.65706,                0.58971,                0.67841,                0.40731,                 1.3224,                 1.2931,                 1.8086,             0.00018481,             0.00018481,             0.00018481
                    395,                0.59566,                0.53109,                0.97695,                0.57604,                0.63933,                0.67387,                0.40359,                 1.3025,                 1.2798,                 1.8104,             0.00018316,             0.00018316,             0.00018316
                    396,                0.61516,                0.51511,                0.99388,                 0.6569,                0.58304,                0.68413,                0.40555,                 1.3234,                 1.2746,                 1.8229,             0.00018151,             0.00018151,             0.00018151
                    397,                0.59296,                0.52876,                0.99837,                0.65984,                0.59416,                0.68563,                0.40922,                 1.3047,                 1.3319,                 1.8261,             0.00017986,             0.00017986,             0.00017986
                    398,                0.58467,                0.51609,                0.98671,                0.71368,                0.56703,                0.67517,                 0.4081,                 1.2733,                 1.3762,                 1.8282,             0.00017821,             0.00017821,             0.00017821
                    399,                0.58242,                0.51405,                 0.9761,                0.64186,                0.58894,                0.67763,                 0.4162,                  1.282,                 1.3089,                 1.7994,             0.00017656,             0.00017656,             0.00017656
                    400,                0.59443,                0.52739,                0.99116,                0.58205,                0.62672,                0.65747,                0.39688,                 1.3231,                 1.3101,                 1.8451,             0.00017491,             0.00017491,             0.00017491
                    401,                0.56248,                0.52748,                0.97112,                0.55384,                0.64427,                0.66117,                 0.3996,                 1.3077,                 1.3315,                 1.8343,             0.00017326,             0.00017326,             0.00017326
                    402,                0.57833,                0.55224,                0.98762,                0.65264,                0.55944,                0.66666,                0.39321,                 1.3533,                 1.3541,                 1.9103,             0.00017161,             0.00017161,             0.00017161
                    403,                0.59283,                0.52756,                 1.0023,                0.65613,                0.60965,                0.67644,                 0.3925,                 1.3789,                 1.2976,                  1.914,             0.00016997,             0.00016997,             0.00016997
                    404,                0.58237,                0.53553,                 0.9769,                0.62717,                0.61674,                0.67161,                0.39936,                  1.308,                 1.3204,                 1.8289,             0.00016832,             0.00016832,             0.00016832
                    405,                0.58246,                0.55183,                0.99258,                0.67292,                0.56395,                0.67524,                0.39866,                 1.2881,                 1.3247,                 1.8423,             0.00016667,             0.00016667,             0.00016667
                    406,                0.58948,                0.56373,                 0.9805,                0.64421,                 0.5794,                0.66003,                0.39594,                 1.2989,                 1.3425,                 1.8195,             0.00016502,             0.00016502,             0.00016502
                    407,                 0.5938,                0.51119,                0.96977,                0.60133,                0.58959,                0.64605,                0.38878,                 1.3293,                 1.3834,                 1.8468,             0.00016337,             0.00016337,             0.00016337
                    408,                0.59479,                0.55278,                0.98296,                 0.5766,                0.64532,                0.64765,                0.38995,                 1.2698,                 1.3426,                 1.8063,             0.00016172,             0.00016172,             0.00016172
                    409,                0.58003,                0.51212,                0.96098,                0.57379,                0.62693,                0.63512,                0.39334,                 1.2222,                  1.405,                 1.7599,             0.00016007,             0.00016007,             0.00016007
                    410,                0.59661,                0.51598,                0.99233,                0.60802,                0.60773,                0.64782,                0.39683,                 1.2399,                 1.4217,                 1.7459,             0.00015842,             0.00015842,             0.00015842
                    411,                0.57662,                0.50654,                0.96756,                0.57942,                0.63765,                0.65261,                0.40343,                 1.2933,                 1.4003,                 1.7436,             0.00015677,             0.00015677,             0.00015677
                    412,                0.58951,                0.53873,                0.99649,                0.60185,                0.61576,                0.65072,                0.39133,                 1.2961,                 1.3475,                 1.8035,             0.00015512,             0.00015512,             0.00015512
                    413,                0.58707,                0.52999,                0.97881,                  0.551,                0.65454,                0.65073,                0.39347,                 1.2711,                 1.3577,                  1.781,             0.00015347,             0.00015347,             0.00015347
                    414,                0.59615,                0.56264,                  1.006,                0.66706,                0.56987,                0.66403,                0.40959,                 1.2528,                 1.3268,                 1.7403,             0.00015182,             0.00015182,             0.00015182
                    415,                0.57501,                0.51202,                0.96685,                0.67462,                0.53333,                0.66146,                0.40517,                  1.266,                 1.3165,                 1.7494,             0.00015017,             0.00015017,             0.00015017
                    416,                0.58127,                0.50449,                0.96605,                0.61408,                0.57333,                0.64828,                0.39046,                 1.2962,                 1.3417,                 1.8222,             0.00014852,             0.00014852,             0.00014852
                    417,                0.59274,                0.53634,                 0.9807,                0.57396,                0.61009,                  0.653,                0.38805,                 1.3049,                 1.3462,                 1.8319,             0.00014687,             0.00014687,             0.00014687
                    418,                0.59013,                 0.5431,                0.99573,                0.62029,                0.61832,                0.66566,                0.39518,                 1.3148,                 1.3246,                 1.8419,             0.00014523,             0.00014523,             0.00014523
                    419,                0.61219,                0.52943,                0.99481,                0.51347,                0.73081,                0.64982,                0.39489,                 1.3024,                 1.4179,                 1.8088,             0.00014358,             0.00014358,             0.00014358
                    420,                0.59732,                0.51363,                 0.9709,                 0.5274,                0.72397,                0.65412,                0.39567,                 1.3241,                 1.3718,                 1.8328,             0.00014193,             0.00014193,             0.00014193
                    421,                0.59542,                0.54915,                0.99394,                0.56797,                0.62771,                0.64831,                0.38812,                 1.3667,                 1.3674,                 1.8836,             0.00014028,             0.00014028,             0.00014028
                    422,                0.56304,                0.52067,                0.96769,                0.54001,                0.63844,                0.63721,                0.38364,                 1.3329,                  1.437,                 1.8499,             0.00013863,             0.00013863,             0.00013863
                    423,                0.57852,                0.52363,                0.96318,                0.52604,                0.67372,                0.64137,                0.38321,                 1.2878,                 1.4199,                  1.819,             0.00013698,             0.00013698,             0.00013698
                    424,                0.58094,                0.50178,                0.97832,                 0.5825,                0.63068,                0.64992,                0.39315,                 1.2946,                 1.3639,                 1.8095,             0.00013533,             0.00013533,             0.00013533
                    425,                0.58468,                0.51283,                0.98867,                0.63438,                0.59502,                0.65232,                0.39759,                 1.3147,                 1.3642,                 1.8042,             0.00013368,             0.00013368,             0.00013368
                    426,                0.57519,                0.50604,                0.98209,                0.62431,                0.59385,                0.65507,                0.39727,                 1.3276,                 1.3774,                 1.8294,             0.00013203,             0.00013203,             0.00013203
                    427,                0.57417,                0.53711,                0.96928,                0.67063,                0.57395,                0.65692,                0.40087,                 1.3208,                 1.3949,                  1.832,             0.00013038,             0.00013038,             0.00013038
                    428,                 0.5897,                0.52261,                0.99251,                0.69902,                0.55315,                0.66518,                0.40879,                  1.293,                 1.3809,                 1.8059,             0.00012873,             0.00012873,             0.00012873
                    429,                0.58089,                0.49996,                0.98064,                0.69442,                0.58487,                0.66679,                0.40635,                 1.2877,                  1.377,                 1.8055,             0.00012708,             0.00012708,             0.00012708
                    430,                0.57622,                0.50362,                0.97933,                0.61583,                0.64452,                0.65875,                0.40311,                 1.2905,                 1.3293,                 1.7901,             0.00012543,             0.00012543,             0.00012543
                    431,                0.57079,                0.49638,                0.98699,                0.62643,                0.63068,                0.66738,                0.40691,                 1.3015,                 1.3054,                 1.7811,             0.00012378,             0.00012378,             0.00012378
                    432,                0.56323,                0.51975,                0.96728,                0.60991,                 0.6301,                0.66711,                0.39808,                 1.3582,                  1.347,                 1.8494,             0.00012213,             0.00012213,             0.00012213
                    433,                0.57557,                0.51941,                 0.9813,                0.56096,                0.66241,                0.65328,                0.38999,                 1.3605,                 1.3647,                 1.8594,             0.00012049,             0.00012049,             0.00012049
                    434,                0.57951,                0.50696,                0.97674,                0.59672,                 0.5976,                 0.6413,                0.38321,                 1.3238,                 1.3911,                 1.8486,             0.00011884,             0.00011884,             0.00011884
                    435,                0.57097,                0.50595,                0.97312,                0.57447,                0.63425,                0.66194,                0.40731,                  1.276,                 1.3448,                 1.7979,             0.00011719,             0.00011719,             0.00011719
                    436,                0.58206,                 0.5052,                0.97334,                0.66358,                0.56482,                0.66511,                0.41294,                 1.2842,                 1.3457,                  1.795,             0.00011554,             0.00011554,             0.00011554
                    437,                 0.5608,                0.51076,                0.95768,                0.65914,                 0.5537,                0.66328,                0.40174,                  1.324,                 1.3325,                 1.8478,             0.00011389,             0.00011389,             0.00011389
                    438,                0.58203,                0.50995,                 0.9677,                0.63825,                 0.5933,                0.66459,                0.39943,                 1.3407,                 1.3279,                 1.8662,             0.00011224,             0.00011224,             0.00011224
                    439,                0.57213,                0.49014,                0.96417,                0.69336,                0.56371,                0.66713,                0.39751,                 1.3342,                 1.3502,                 1.8605,             0.00011059,             0.00011059,             0.00011059
                    440,                0.58329,                0.51574,                0.99005,                0.67342,                0.58253,                  0.674,                0.41158,                 1.2856,                 1.3273,                 1.7923,             0.00010894,             0.00010894,             0.00010894
                    441,                 0.5654,                0.49711,                0.96834,                0.63936,                0.62025,                 0.6661,                0.40912,                 1.2675,                  1.307,                 1.7824,             0.00010729,             0.00010729,             0.00010729
                    442,                0.57133,                0.50557,                0.97015,                0.60875,                0.63522,                0.65374,                0.39402,                 1.2632,                 1.3319,                 1.8023,             0.00010564,             0.00010564,             0.00010564
                    443,                0.58358,                0.51265,                0.96989,                0.59795,                0.63147,                0.64789,                0.39672,                 1.2755,                 1.3721,                 1.8029,             0.00010399,             0.00010399,             0.00010399
                    444,                0.57738,                0.52532,                0.98904,                0.58738,                 0.6042,                0.65151,                0.40453,                 1.2892,                 1.3701,                 1.7876,             0.00010234,             0.00010234,             0.00010234
                    445,                0.58768,                0.50545,                 0.9749,                0.57497,                0.60897,                0.64323,                0.39961,                 1.2905,                 1.3841,                 1.7947,             0.00010069,             0.00010069,             0.00010069
                    446,                0.58653,                0.53829,                0.98602,                0.52924,                0.64029,                0.62431,                0.38421,                 1.2838,                 1.4323,                 1.8038,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    447,                0.56916,                 0.4929,                0.96321,                0.55433,                0.63114,                0.63429,                0.38948,                 1.2733,                 1.4034,                 1.7922,             9.7394e-05,             9.7394e-05,             9.7394e-05
                    448,                0.56705,                0.49892,                0.97256,                0.62164,                 0.6153,                0.65958,                0.40715,                 1.2701,                 1.3587,                 1.7736,             9.5745e-05,             9.5745e-05,             9.5745e-05
                    449,                0.57803,                0.50148,                 0.9617,                0.61681,                0.64968,                0.67621,                 0.4178,                 1.2718,                 1.3217,                 1.7671,             9.4096e-05,             9.4096e-05,             9.4096e-05
                    450,                0.56685,                0.49827,                0.97269,                0.61931,                0.67126,                0.67987,                0.41556,                 1.2909,                 1.2946,                  1.795,             9.2446e-05,             9.2446e-05,             9.2446e-05
                    451,                0.56995,                0.52882,                0.99009,                0.65407,                0.58254,                 0.6617,                0.40226,                 1.3006,                 1.3396,                  1.806,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    452,                0.57554,                0.49799,                0.97836,                0.56104,                0.63341,                0.64431,                0.39535,                 1.3094,                  1.381,                 1.8058,             8.9148e-05,             8.9148e-05,             8.9148e-05
                    453,                0.57094,                0.50784,                0.97497,                0.59635,                0.59925,                0.65178,                0.39954,                 1.3209,                 1.3617,                 1.8134,             8.7498e-05,             8.7498e-05,             8.7498e-05
                    454,                0.57378,                0.50249,                0.97983,                0.65303,                 0.6163,                 0.6709,                0.41606,                 1.3083,                 1.3405,                 1.8026,             8.5849e-05,             8.5849e-05,             8.5849e-05
                    455,                0.56635,                0.48728,                0.95049,                0.70727,                0.58201,                0.66707,                0.41262,                 1.2892,                 1.3951,                 1.8024,               8.42e-05,               8.42e-05,               8.42e-05
