                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.66605,                0.90988,                 1.2624,                0.67904,                0.89971,                 0.8829,                0.78288,                0.50853,                0.64845,                  1.259,             0.00058725,             0.00058725,             0.00058725
                    151,                0.65094,                0.89445,                 1.2442,                0.56508,                0.91262,                0.78021,                0.69301,                0.49321,                0.95902,                 1.2515,              0.0005856,              0.0005856,              0.0005856
                    152,                0.61273,                0.90312,                 1.2307,                0.68533,                0.86543,                0.89512,                0.79866,                0.46533,                0.67903,                 1.1879,             0.00058395,             0.00058395,             0.00058395
                    153,                 0.6058,                0.83044,                  1.218,                0.71478,                0.94205,                0.93023,                0.83728,                0.44158,                0.63529,                  1.173,              0.0005823,              0.0005823,              0.0005823
                    154,                0.60601,                0.82408,                 1.2173,                0.60509,                0.89339,                0.88832,                0.80824,                0.42874,                0.76866,                 1.1583,             0.00058065,             0.00058065,             0.00058065
                    155,                0.62283,                 0.8438,                 1.2043,                0.51172,                0.94697,                0.76454,                0.68862,                0.43603,                0.93621,                 1.1652,               0.000579,               0.000579,               0.000579
                    156,                0.63421,                 0.8994,                 1.2477,                0.69025,                0.98864,                0.96414,                0.85922,                0.45682,                0.60233,                 1.1806,             0.00057735,             0.00057735,             0.00057735
                    157,                0.59993,                0.89266,                 1.2178,                0.67511,                0.97193,                0.97772,                0.87528,                0.45686,                0.68474,                 1.1946,              0.0005757,              0.0005757,              0.0005757
                    158,                0.61797,                  0.887,                 1.2218,                0.71452,                0.87364,                0.85136,                0.77158,                0.42207,                0.74018,                 1.1584,             0.00057405,             0.00057405,             0.00057405
                    159,                0.60189,                0.84914,                 1.2147,                0.92396,                0.82063,                0.92546,                0.83548,                0.43967,                0.62918,                 1.1715,              0.0005724,              0.0005724,              0.0005724
                    160,                0.65325,                0.95688,                 1.2585,                0.79567,                 0.8362,                0.91576,                0.83107,                0.43909,                0.71338,                 1.1715,             0.00057075,             0.00057075,             0.00057075
                    161,                0.58058,                0.82675,                 1.1969,                0.74983,                0.74761,                0.80378,                0.73634,                 0.4404,                 0.9248,                 1.1623,             0.00056911,             0.00056911,             0.00056911
                    162,                0.62177,                0.87042,                 1.2387,                0.59089,                0.83141,                 0.8264,                0.74528,                0.47797,                0.86051,                 1.2021,             0.00056746,             0.00056746,             0.00056746
                    163,                0.65003,                0.93541,                 1.2664,                  0.796,                0.95206,                0.96794,                0.87362,                0.47563,                0.64001,                 1.2064,             0.00056581,             0.00056581,             0.00056581
                    164,                0.63312,                0.85365,                 1.2445,                0.59621,                0.98864,                0.81198,                0.73592,                0.46725,                0.95695,                  1.194,             0.00056416,             0.00056416,             0.00056416
                    165,                 0.6297,                0.83451,                 1.2476,                0.66133,                0.92988,                0.86133,                0.78167,                 0.4804,                 0.7175,                 1.2065,             0.00056251,             0.00056251,             0.00056251
                    166,                0.64721,                0.85364,                 1.2403,                0.87672,                0.84778,                0.90991,                0.81955,                0.44819,                0.61147,                 1.1702,             0.00056086,             0.00056086,             0.00056086
                    167,                0.60263,                0.80665,                 1.2115,                0.70734,                0.94697,                0.96063,                0.87721,                0.42759,                0.58145,                  1.158,             0.00055921,             0.00055921,             0.00055921
                    168,                0.62711,                0.82985,                  1.224,                0.80978,                0.97559,                 0.9604,                0.84803,                0.49605,                0.51276,                 1.2415,             0.00055756,             0.00055756,             0.00055756
                    169,                 0.6122,                0.77435,                 1.2282,                0.85126,                0.91169,                0.95946,                0.87209,                0.43374,                0.52565,                 1.1666,             0.00055591,             0.00055591,             0.00055591
                    170,                0.61908,                0.76931,                  1.232,                0.81315,                0.96364,                0.96963,                0.89359,                0.44505,                 0.4903,                 1.1735,             0.00055426,             0.00055426,             0.00055426
                    171,                0.60847,                0.76654,                 1.2156,                0.91768,                0.89987,                0.96453,                0.85842,                  0.484,                0.46698,                 1.2201,             0.00055261,             0.00055261,             0.00055261
                    172,                 0.6215,                0.82417,                 1.2265,                0.80453,                 0.8803,                0.93594,                0.83577,                0.42117,                0.55013,                  1.154,             0.00055096,             0.00055096,             0.00055096
                    173,                 0.6291,                0.87689,                 1.2229,                 0.8944,                0.92283,                0.98739,                0.88603,                0.43317,                0.48957,                 1.1612,             0.00054931,             0.00054931,             0.00054931
                    174,                0.62109,                0.83022,                 1.2393,                0.90413,                0.93517,                0.97376,                0.88636,                0.41378,                0.48157,                 1.1406,             0.00054766,             0.00054766,             0.00054766
                    175,                 0.5885,                0.80604,                 1.2207,                0.82275,                0.89731,                 0.9171,                0.83151,                0.40449,                0.58043,                 1.1329,             0.00054601,             0.00054601,             0.00054601
                    176,                0.60501,                0.81148,                 1.2257,                 0.7301,                0.85589,                0.92921,                0.84856,                0.46541,                0.60373,                 1.2239,             0.00054437,             0.00054437,             0.00054437
                    177,                0.58813,                0.76259,                 1.2138,                0.92302,                0.82945,                0.94785,                0.84849,                0.47977,                0.55793,                 1.2425,             0.00054272,             0.00054272,             0.00054272
                    178,                  0.611,                0.77647,                 1.2299,                0.80765,                0.97815,                0.93373,                0.83746,                0.46866,                0.50193,                 1.1955,             0.00054107,             0.00054107,             0.00054107
                    179,                0.57618,                   0.77,                 1.2088,                 0.7122,                0.94995,                0.88478,                0.79621,                0.43157,                0.70222,                 1.1498,             0.00053942,             0.00053942,             0.00053942
                    180,                0.60319,                0.83223,                 1.2117,                0.68193,                0.92798,                0.90806,                0.81894,                0.41834,                0.62172,                 1.1382,             0.00053777,             0.00053777,             0.00053777
                    181,                0.57554,                0.75276,                 1.2033,                 0.7696,                0.94582,                0.97632,                0.86662,                 0.4651,                0.55159,                 1.2073,             0.00053612,             0.00053612,             0.00053612
                    182,                0.56589,                0.78236,                 1.1901,                0.89023,                0.83663,                0.96443,                0.87197,                0.45022,                0.62223,                 1.2014,             0.00053447,             0.00053447,             0.00053447
                    183,                0.58794,                0.76085,                 1.2113,                0.84948,                 0.9351,                0.95076,                0.86439,                0.45544,                0.55347,                 1.2059,             0.00053282,             0.00053282,             0.00053282
                    184,                0.59972,                0.80145,                 1.1967,                0.70116,                0.90896,                0.86713,                0.78691,                0.43644,                0.62187,                 1.1694,             0.00053117,             0.00053117,             0.00053117
                    185,                0.60748,                0.77412,                 1.2103,                0.71463,                0.90099,                0.86497,                0.79174,                0.43212,                0.59584,                 1.1466,             0.00052952,             0.00052952,             0.00052952
                    186,                0.58095,                0.74956,                 1.2094,                0.74215,                0.94697,                0.95568,                  0.856,                0.46701,                0.57393,                 1.1866,             0.00052787,             0.00052787,             0.00052787
                    187,                0.61623,                0.78386,                 1.2031,                0.68264,                0.93303,                0.90273,                0.81176,                0.46726,                0.73021,                 1.1987,             0.00052622,             0.00052622,             0.00052622
                    188,                0.59095,                0.76662,                 1.2135,                0.71982,                 0.8739,                 0.9249,                0.82744,                0.45739,                0.63566,                  1.176,             0.00052457,             0.00052457,             0.00052457
                    189,                 0.5655,                0.73709,                 1.1945,                0.72104,                0.94284,                0.86271,                0.78227,                0.41962,                0.71697,                 1.1403,             0.00052292,             0.00052292,             0.00052292
                    190,                0.57106,                0.76006,                 1.1806,                0.67964,                0.96462,                0.84859,                0.76712,                0.43109,                0.66836,                 1.1662,             0.00052127,             0.00052127,             0.00052127
                    191,                0.58181,                0.77055,                 1.1825,                0.79345,                0.94614,                0.95582,                0.86817,                0.44545,                0.52997,                 1.1785,             0.00051963,             0.00051963,             0.00051963
                    192,                 0.5573,                0.78607,                 1.1901,                 0.8936,                0.85791,                0.92198,                0.83678,                0.41189,                0.53898,                 1.1283,             0.00051798,             0.00051798,             0.00051798
                    193,                0.56886,                0.79063,                  1.176,                0.73775,                0.87135,                0.84313,                0.76392,                0.42798,                0.76424,                 1.1503,             0.00051633,             0.00051633,             0.00051633
                    194,                0.60262,                0.79512,                 1.2161,                0.76019,                0.94697,                0.97376,                0.88277,                0.44524,                0.56788,                  1.176,             0.00051468,             0.00051468,             0.00051468
                    195,                0.56668,                0.77731,                 1.1994,                  0.832,                0.94697,                0.96033,                0.87573,                0.43438,                0.44749,                 1.1658,             0.00051303,             0.00051303,             0.00051303
                    196,                0.57339,                0.76862,                 1.2024,                0.74127,                 0.9053,                0.89075,                 0.8176,                0.44165,                0.59429,                 1.1751,             0.00051138,             0.00051138,             0.00051138
                    197,                0.58446,                0.70378,                  1.228,                0.70999,                0.92403,                0.90767,                0.83158,                0.43193,                0.59039,                 1.1503,             0.00050973,             0.00050973,             0.00050973
                    198,                0.58658,                0.73372,                 1.1989,                0.74734,                0.95209,                0.94157,                 0.8696,                0.42439,                0.54356,                 1.1366,             0.00050808,             0.00050808,             0.00050808
                    199,                0.59746,                0.77003,                 1.1967,                0.56305,                0.91203,                0.76714,                0.70347,                 0.4503,                 1.0503,                 1.1766,             0.00050643,             0.00050643,             0.00050643
                    200,                0.59407,                0.71712,                  1.205,                0.69539,                0.77608,                0.86196,                0.77027,                0.42904,                0.92926,                 1.1558,             0.00050478,             0.00050478,             0.00050478
                    201,                0.57744,                0.83499,                 1.1979,                0.83483,                0.91855,                0.96612,                0.88226,                0.41058,                0.49143,                 1.1153,             0.00050313,             0.00050313,             0.00050313
                    202,                0.56804,                0.73259,                 1.1986,                0.90821,                0.89511,                0.94312,                0.86591,                0.40859,                0.41697,                  1.132,             0.00050148,             0.00050148,             0.00050148
                    203,                0.57636,                0.73774,                    1.2,                0.70093,                0.98864,                0.93756,                0.85367,                0.42501,                0.57867,                 1.1646,             0.00049983,             0.00049983,             0.00049983
                    204,                0.55146,                0.69314,                 1.1709,                 0.7382,                 0.7917,                0.79316,                0.73509,                0.41167,                0.76857,                 1.1296,             0.00049818,             0.00049818,             0.00049818
                    205,                0.55315,                0.72535,                 1.1909,                0.62412,                0.98864,                0.87938,                 0.8063,                0.40855,                0.64021,                 1.1143,             0.00049653,             0.00049653,             0.00049653
                    206,                0.56295,                 0.7266,                 1.1833,                0.74776,                0.97477,                0.93792,                0.85874,                0.42501,                0.57922,                 1.1565,             0.00049489,             0.00049489,             0.00049489
                    207,                0.56211,                0.79524,                 1.1797,                0.78848,                0.85076,                0.83962,                0.76983,                0.44352,                0.78199,                 1.1796,             0.00049324,             0.00049324,             0.00049324
                    208,                0.56151,                0.75372,                 1.1776,                0.92852,                 0.8484,                0.96327,                0.86406,                0.47628,                 0.5326,                 1.1968,             0.00049159,             0.00049159,             0.00049159
                    209,                0.55752,                0.78296,                 1.1918,                0.78731,                0.98864,                0.98434,                0.89049,                0.44059,                0.54225,                 1.1644,             0.00048994,             0.00048994,             0.00048994
                    210,                0.54012,                0.64624,                 1.1803,                 0.7446,                0.94755,                0.98575,                0.90316,                0.40878,                0.66865,                 1.1356,             0.00048829,             0.00048829,             0.00048829
                    211,                0.58263,                0.71667,                 1.2057,                 0.7086,                0.91562,                0.91158,                0.83201,                0.42249,                0.66198,                 1.1544,             0.00048664,             0.00048664,             0.00048664
                    212,                0.58696,                0.74269,                 1.2131,                0.74256,                0.79282,                0.86166,                0.79338,                0.43558,                0.84673,                 1.1782,             0.00048499,             0.00048499,             0.00048499
                    213,                0.55192,                0.73876,                 1.1846,                0.80677,                0.87405,                0.92044,                0.83488,                0.43828,                0.58949,                 1.1589,             0.00048334,             0.00048334,             0.00048334
                    214,                0.56397,                0.69774,                 1.1904,                0.71344,                0.98856,                0.95747,                0.87526,                0.40663,                0.49279,                 1.1271,             0.00048169,             0.00048169,             0.00048169
                    215,                0.53525,                0.62506,                  1.163,                0.80528,                0.93724,                0.93988,                0.87595,                0.39103,                0.52634,                 1.1219,             0.00048004,             0.00048004,             0.00048004
                    216,                0.54883,                 0.6375,                 1.1748,                 0.8722,                0.90756,                 0.9735,                0.89704,                0.41232,                0.52944,                  1.147,             0.00047839,             0.00047839,             0.00047839
                    217,                0.56042,                0.74407,                 1.1814,                0.77244,                0.95656,                0.95223,                0.86042,                0.42624,                0.57124,                 1.1685,             0.00047674,             0.00047674,             0.00047674
                    218,                0.56795,                0.72045,                 1.1799,                0.83099,                0.81466,                 0.9129,                0.81751,                0.44129,                0.69193,                 1.1795,             0.00047509,             0.00047509,             0.00047509
                    219,                0.55539,                0.68059,                 1.1683,                0.80598,                 0.7858,                0.91511,                0.81627,                0.45712,                0.73925,                 1.1946,             0.00047344,             0.00047344,             0.00047344
                    220,                0.56009,                0.65202,                 1.1877,                0.83861,                 0.9053,                 0.9551,                0.87139,                0.42676,                0.51783,                 1.1609,             0.00047179,             0.00047179,             0.00047179
                    221,                0.53948,                0.65609,                 1.1681,                0.90441,                0.94333,                0.97812,                0.90384,                0.40663,                0.42774,                 1.1396,             0.00047015,             0.00047015,             0.00047015
                    222,                0.54424,                0.66714,                 1.1781,                0.88752,                0.96364,                0.97578,                0.88363,                0.43516,                0.45997,                 1.1642,              0.0004685,              0.0004685,              0.0004685
                    223,                0.56267,                0.66791,                 1.1866,                 0.8692,                0.87928,                0.97612,                0.89609,                0.41666,                0.53874,                 1.1456,             0.00046685,             0.00046685,             0.00046685
                    224,                0.55861,                0.69388,                 1.1669,                0.74542,                0.92097,                 0.9618,                0.87828,                0.45319,                0.54694,                 1.1774,              0.0004652,              0.0004652,              0.0004652
                    225,                0.56923,                0.75087,                 1.1791,                   0.76,                 0.9053,                0.95532,                0.84517,                0.50816,                 0.5451,                 1.2471,             0.00046355,             0.00046355,             0.00046355
                    226,                0.53967,                0.66692,                 1.1556,                0.85823,                0.94231,                0.96476,                0.88142,                0.42846,                0.47557,                   1.16,              0.0004619,              0.0004619,              0.0004619
                    227,                0.53634,                0.69254,                 1.1598,                0.89531,                0.94446,                0.95974,                0.87497,                0.42507,                 0.5046,                 1.1665,             0.00046025,             0.00046025,             0.00046025
                    228,                0.54821,                0.70202,                 1.1777,                 0.8107,                0.86013,                0.92933,                0.85293,                0.41484,                 0.6294,                 1.1438,              0.0004586,              0.0004586,              0.0004586
                    229,                0.54742,                0.66578,                 1.1774,                0.84055,                0.94697,                 0.9755,                0.89444,                 0.4164,                0.49971,                 1.1373,             0.00045695,             0.00045695,             0.00045695
                    230,                0.57794,                 0.6763,                   1.18,                0.81225,                0.89959,                0.91452,                0.84047,                0.42853,                  0.608,                 1.1702,              0.0004553,              0.0004553,              0.0004553
                    231,                 0.5615,                0.72599,                 1.1734,                0.77893,                0.90455,                0.91323,                0.84642,                0.42685,                0.59695,                 1.1692,             0.00045365,             0.00045365,             0.00045365
                    232,                0.54819,                0.66097,                 1.1676,                0.78829,                0.97318,                0.99327,                0.90549,                0.41701,                0.46611,                 1.1364,               0.000452,               0.000452,               0.000452
                    233,                0.56873,                0.64646,                 1.1704,                0.87986,                0.96711,                0.99062,                0.91443,                0.40929,                0.39362,                 1.1351,             0.00045035,             0.00045035,             0.00045035
                    234,                0.53987,                0.65457,                 1.1577,                0.89656,                0.92619,                0.98534,                0.90239,                0.42863,                0.45305,                 1.1576,              0.0004487,              0.0004487,              0.0004487
                    235,                0.54637,                0.62541,                 1.1564,                 0.7881,                 0.9575,                0.96984,                0.88369,                0.43526,                0.58455,                 1.1577,             0.00044705,             0.00044705,             0.00044705
                    236,                0.52303,                0.63391,                 1.1461,                0.86842,                0.95991,                0.98842,                0.90936,                0.42159,                0.46811,                 1.1247,             0.00044541,             0.00044541,             0.00044541
                    237,                0.55968,                0.64753,                 1.1604,                 0.8879,                0.92197,                0.96877,                0.89043,                0.43166,                0.44137,                   1.15,             0.00044376,             0.00044376,             0.00044376
                    238,                0.55917,                0.67578,                 1.1687,                0.93664,                0.92312,                 0.9797,                0.89202,                0.42607,                0.41984,                 1.1448,             0.00044211,             0.00044211,             0.00044211
                    239,                0.53478,                 0.6262,                 1.1626,                0.84089,                0.94697,                0.94727,                0.88088,                0.40712,                0.47585,                 1.1195,             0.00044046,             0.00044046,             0.00044046
                    240,                  0.553,                0.65933,                 1.1741,                0.72608,                 0.9053,                0.89422,                0.80735,                0.43146,                0.54932,                 1.1506,             0.00043881,             0.00043881,             0.00043881
                    241,                0.57084,                0.64296,                   1.18,                0.80229,                0.94697,                0.96662,                0.88204,                0.41183,                0.47153,                 1.1268,             0.00043716,             0.00043716,             0.00043716
                    242,                 0.5677,                0.66838,                 1.1708,                0.86697,                0.92051,                0.98087,                0.90151,                0.42643,                0.39175,                 1.1476,             0.00043551,             0.00043551,             0.00043551
                    243,                0.55193,                 0.6738,                 1.1697,                 0.9527,                0.90819,                0.97962,                0.89657,                0.41036,                0.37894,                 1.1234,             0.00043386,             0.00043386,             0.00043386
                    244,                0.55123,                0.64525,                 1.1418,                0.95433,                0.91559,                0.99259,                0.90663,                0.41196,                0.36169,                 1.1288,             0.00043221,             0.00043221,             0.00043221
                    245,                0.52441,                0.63568,                 1.1504,                0.78218,                0.94697,                0.95426,                0.87714,                0.42738,                0.54446,                 1.1684,             0.00043056,             0.00043056,             0.00043056
                    246,                 0.5451,                0.62854,                 1.1603,                0.74429,                 0.9053,                0.90956,                0.82697,                0.43482,                 0.6272,                 1.1785,             0.00042891,             0.00042891,             0.00042891
                    247,                0.54658,                0.68494,                 1.1724,                0.82694,                0.98605,                0.98783,                0.89644,                 0.4343,                0.47833,                 1.1566,             0.00042726,             0.00042726,             0.00042726
                    248,                0.53888,                0.63103,                 1.1647,                0.91877,                0.92531,                0.97354,                0.88454,                0.43768,                0.42886,                 1.1725,             0.00042561,             0.00042561,             0.00042561
                    249,                0.55418,                0.64803,                 1.1811,                0.86435,                0.90185,                0.96368,                0.88305,                0.42633,                0.51292,                 1.1518,             0.00042396,             0.00042396,             0.00042396
                    250,                0.52414,                0.62296,                 1.1381,                0.72776,                0.92064,                0.96268,                0.88586,                0.39743,                 0.6344,                 1.1127,             0.00042231,             0.00042231,             0.00042231
                    251,                0.57865,                0.67885,                  1.196,                0.89734,                0.91411,                0.98994,                0.90826,                 0.4048,                0.43712,                 1.1086,             0.00042066,             0.00042066,             0.00042066
                    252,                0.51813,                0.62915,                 1.1546,                0.82002,                 0.9053,                0.93312,                0.84289,                0.43542,                0.56409,                 1.1652,             0.00041902,             0.00041902,             0.00041902
                    253,                0.55718,                0.62607,                 1.1761,                0.65195,                0.85421,                0.84151,                 0.7678,                0.40952,                 1.0184,                 1.1293,             0.00041737,             0.00041737,             0.00041737
                    254,                0.54279,                0.67752,                 1.1642,                0.50912,                0.81025,                0.75033,                0.67869,                 0.4464,                 1.3478,                 1.1647,             0.00041572,             0.00041572,             0.00041572
                    255,                0.52792,                0.63448,                 1.1482,                0.83008,                0.79578,                 0.9061,                0.81879,                0.42881,                0.80139,                 1.1492,             0.00041407,             0.00041407,             0.00041407
                    256,                0.52177,                0.62171,                 1.1342,                0.89027,                0.82963,                 0.9558,                0.87215,                0.41448,                0.61794,                 1.1463,             0.00041242,             0.00041242,             0.00041242
                    257,                0.54061,                0.63398,                 1.1502,                0.84301,                0.97133,                0.98417,                0.90048,                 0.4129,                0.52253,                 1.1379,             0.00041077,             0.00041077,             0.00041077
                    258,                0.53298,                0.61122,                 1.1532,                0.80386,                 0.9641,                0.98385,                0.90515,                0.42284,                0.51598,                 1.1396,             0.00040912,             0.00040912,             0.00040912
                    259,                0.56869,                0.63324,                 1.1738,                0.79244,                0.95739,                0.97226,                0.89062,                 0.4266,                0.52457,                 1.1513,             0.00040747,             0.00040747,             0.00040747
                    260,                0.53051,                0.57544,                 1.1596,                0.63231,                0.92708,                0.84463,                0.77157,                0.43486,                0.68493,                 1.1544,             0.00040582,             0.00040582,             0.00040582
                    261,                0.56398,                0.66553,                 1.1557,                0.60081,                0.96367,                0.84297,                 0.7785,                 0.4049,                0.71761,                 1.1279,             0.00040417,             0.00040417,             0.00040417
                    262,                0.51981,                0.58302,                 1.1495,                0.77796,                0.83853,                0.92459,                0.85804,                 0.3925,                0.61748,                 1.1185,             0.00040252,             0.00040252,             0.00040252
                    263,                0.49675,                0.55027,                 1.1252,                0.90796,                0.95222,                0.98964,                0.90046,                0.41242,                0.40704,                 1.1316,             0.00040087,             0.00040087,             0.00040087
                    264,                0.52347,                0.59057,                 1.1628,                0.92671,                0.97418,                0.98994,                0.91228,                0.43064,                0.37171,                 1.1394,             0.00039922,             0.00039922,             0.00039922
                    265,                0.51724,                0.56558,                 1.1435,                0.91532,                0.93113,                0.98994,                0.88737,                0.45797,                 0.3989,                 1.1795,             0.00039757,             0.00039757,             0.00039757
                    266,                0.53154,                0.56317,                 1.1454,                0.94838,                 0.9468,                0.98913,                0.89317,                0.45259,                0.40832,                 1.1668,             0.00039592,             0.00039592,             0.00039592
                    267,                0.51846,                0.55618,                 1.1295,                0.93442,                0.97768,                0.98964,                0.90323,                0.41056,                0.35745,                 1.1167,             0.00039428,             0.00039428,             0.00039428
                    268,                0.55449,                0.58275,                 1.1593,                0.95982,                 0.9643,                0.98851,                0.89671,                 0.4252,                0.38199,                 1.1308,             0.00039263,             0.00039263,             0.00039263
                    269,                0.53642,                0.58817,                 1.1558,                0.88185,                0.93796,                0.97512,                0.89354,                0.42417,                0.49789,                 1.1351,             0.00039098,             0.00039098,             0.00039098
                    270,                0.51338,                0.60466,                 1.1395,                0.84652,                 0.9496,                0.96402,                0.88189,                0.42108,                0.45683,                 1.1311,             0.00038933,             0.00038933,             0.00038933
                    271,                0.55722,                0.59489,                   1.18,                0.84107,                0.92604,                0.96589,                0.88232,                0.42132,                0.44496,                 1.1459,             0.00038768,             0.00038768,             0.00038768
                    272,                0.53541,                0.61694,                  1.144,                0.86165,                 0.9749,                0.98137,                0.88609,                0.42172,                0.41837,                 1.1327,             0.00038603,             0.00038603,             0.00038603
                    273,                0.51348,                0.60387,                 1.1327,                0.93163,                0.95295,                0.98774,                0.89871,                0.41886,                0.40983,                 1.1278,             0.00038438,             0.00038438,             0.00038438
                    274,                 0.5312,                0.58653,                 1.1423,                0.87215,                0.91924,                  0.961,                0.89239,                0.39764,                0.49278,                 1.1077,             0.00038273,             0.00038273,             0.00038273
                    275,                0.53404,                0.64545,                 1.1435,                0.79303,                0.94218,                0.96114,                 0.8909,                0.41622,                0.51135,                 1.1303,             0.00038108,             0.00038108,             0.00038108
                    276,                0.52655,                0.64766,                 1.1485,                0.87624,                0.96463,                  0.992,                0.88496,                0.46314,                0.40467,                  1.201,             0.00037943,             0.00037943,             0.00037943
                    277,                0.53593,                0.57995,                 1.1257,                0.90577,                0.96164,                0.99062,                0.90087,                0.42552,                0.37841,                 1.1592,             0.00037778,             0.00037778,             0.00037778
                    278,                0.54216,                0.59348,                 1.1718,                0.93255,                0.97655,                  0.992,                0.90026,                0.41797,                0.37936,                 1.1329,             0.00037613,             0.00037613,             0.00037613
                    279,                0.51969,                0.57139,                 1.1542,                0.93369,                0.96704,                0.99259,                0.90306,                0.42074,                0.38376,                 1.1321,             0.00037448,             0.00037448,             0.00037448
                    280,                0.50585,                 0.5594,                 1.1242,                 0.7562,                0.98864,                0.96485,                0.88045,                0.41464,                0.42671,                 1.1376,             0.00037283,             0.00037283,             0.00037283
                    281,                0.47915,                0.52267,                 1.1184,                0.86199,                0.83002,                0.91503,                0.84285,                0.41551,                0.56226,                 1.1425,             0.00037118,             0.00037118,             0.00037118
                    282,                0.50478,                0.55031,                 1.1242,                0.87303,                0.83239,                0.90721,                0.83232,                0.42298,                0.56674,                 1.1507,             0.00036954,             0.00036954,             0.00036954
                    283,                0.53737,                0.57522,                 1.1478,                0.73647,                0.87602,                0.89806,                0.81885,                0.41409,                0.58147,                 1.1359,             0.00036789,             0.00036789,             0.00036789
                    284,                0.51081,                0.53564,                 1.1427,                0.80092,                0.87041,                0.93503,                0.84916,                0.42759,                0.57275,                 1.1425,             0.00036624,             0.00036624,             0.00036624
                    285,                0.48777,                0.54313,                 1.1341,                0.82466,                0.93761,                0.95901,                0.86972,                0.42771,                0.51253,                 1.1407,             0.00036459,             0.00036459,             0.00036459
                    286,                0.49577,                 0.5809,                 1.1241,                0.92069,                0.97136,                0.98538,                0.90232,                0.41035,                0.38754,                 1.1275,             0.00036294,             0.00036294,             0.00036294
                    287,                0.53158,                0.60944,                 1.1523,                0.95363,                 0.9485,                0.98501,                0.90013,                0.41092,                0.37708,                 1.1297,             0.00036129,             0.00036129,             0.00036129
                    288,                 0.4929,                0.58328,                 1.1297,                0.82216,                0.90735,                0.91739,                0.83845,                0.40751,                0.61283,                 1.1236,             0.00035964,             0.00035964,             0.00035964
                    289,                0.48937,                0.58584,                 1.1437,                0.81768,                0.94935,                0.94042,                   0.86,                0.43534,                0.58765,                 1.1519,             0.00035799,             0.00035799,             0.00035799
                    290,                0.50583,                0.51374,                 1.1468,                0.91719,                0.96415,                0.99148,                0.90038,                0.41811,                0.39754,                 1.1374,             0.00035634,             0.00035634,             0.00035634
                    291,                0.49896,                0.54594,                 1.1214,                0.95622,                0.96689,                0.99259,                0.90883,                0.40601,                0.36882,                 1.1245,             0.00035469,             0.00035469,             0.00035469
                    292,                0.51147,                 0.5603,                 1.1509,                  0.876,                0.97336,                0.98045,                0.90143,                0.42554,                0.45903,                 1.1339,             0.00035304,             0.00035304,             0.00035304
                    293,                0.56175,                0.63283,                 1.1678,                 0.8688,                0.92716,                0.95902,                0.87342,                0.42882,                0.52404,                 1.1267,             0.00035139,             0.00035139,             0.00035139
                    294,                0.51634,                0.57992,                 1.1255,                 0.7789,                0.94697,                0.91512,                0.84532,                0.40466,                0.62248,                 1.1054,             0.00034974,             0.00034974,             0.00034974
                    295,                0.50891,                0.59371,                  1.114,                0.82592,                0.87405,                0.92378,                0.86711,                0.39546,                 0.5666,                 1.1039,             0.00034809,             0.00034809,             0.00034809
                    296,                0.51972,                0.60955,                 1.1401,                0.90377,                0.93046,                0.98521,                0.90509,                0.39487,                0.40406,                 1.1141,             0.00034644,             0.00034644,             0.00034644
                    297,                0.51084,                0.53211,                 1.1349,                0.93836,                0.85203,                0.96547,                0.88892,                0.38686,                0.38489,                 1.1088,              0.0003448,              0.0003448,              0.0003448
                    298,                0.50475,                 0.5622,                 1.1441,                0.87144,                0.98305,                0.98783,                0.90954,                0.39441,                0.36642,                 1.1104,             0.00034315,             0.00034315,             0.00034315
                    299,                0.54385,                0.57382,                  1.152,                0.87358,                0.95739,                0.97575,                0.89939,                0.41199,                0.42854,                 1.1309,              0.0003415,              0.0003415,              0.0003415
                    300,                0.51851,                0.54798,                 1.1398,                0.79185,                0.97935,                0.96547,                0.88718,                0.40516,                0.42578,                 1.1161,             0.00033985,             0.00033985,             0.00033985
                    301,                0.52881,                0.57247,                 1.1514,                  0.916,                0.85608,                0.96391,                0.88205,                0.41029,                0.39492,                 1.1249,              0.0003382,              0.0003382,              0.0003382
                    302,                0.52048,                0.56264,                 1.1438,                0.93052,                0.89065,                0.97369,                0.89361,                0.41008,                0.42462,                 1.1219,             0.00033655,             0.00033655,             0.00033655
                    303,                 0.5127,                0.53187,                 1.1441,                0.86992,                0.91103,                0.95508,                0.86735,                0.42046,                0.47686,                 1.1237,              0.0003349,              0.0003349,              0.0003349
                    304,                0.51276,                0.52508,                 1.1301,                 0.9118,                0.93856,                0.97879,                0.89283,                0.40864,                0.42622,                 1.1179,             0.00033325,             0.00033325,             0.00033325
                    305,                0.50698,                0.53509,                 1.1321,                0.88571,                0.93975,                0.96721,                0.88797,                0.40857,                0.41526,                 1.1246,              0.0003316,              0.0003316,              0.0003316
                    306,                0.50097,                0.54644,                 1.1404,                0.87559,                  0.936,                0.97403,                0.89513,                0.42447,                0.43862,                 1.1414,             0.00032995,             0.00032995,             0.00032995
                    307,                0.50627,                0.53638,                 1.1249,                0.84591,                 0.9716,                0.98545,                 0.8908,                0.43669,                0.41836,                 1.1602,              0.0003283,              0.0003283,              0.0003283
