                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 0.7271,                0.81424,                 1.1004,                0.40891,                0.60887,                0.47655,                0.28037,                 1.4183,                 1.6794,                 1.9779,             0.00064498,             0.00064498,             0.00064498
                    116,                0.71559,                0.83689,                 1.1145,                0.50083,                 0.6352,                0.61665,                0.37422,                 1.3406,                 1.4761,                 1.8582,             0.00064333,             0.00064333,             0.00064333
                    117,                 0.7009,                0.77833,                 1.0895,                0.44565,                0.81066,                0.61385,                 0.3735,                 1.3117,                 1.3436,                 1.8407,             0.00064168,             0.00064168,             0.00064168
                    118,                0.70545,                0.77617,                 1.0657,                0.47979,                0.77537,                0.61229,                0.33541,                 1.7069,                 1.4672,                 2.1867,             0.00064003,             0.00064003,             0.00064003
                    119,                0.71405,                0.77511,                 1.1018,                0.50584,                0.58255,                0.58774,                0.33299,                 1.4277,                 1.5535,                 1.9477,             0.00063838,             0.00063838,             0.00063838
                    120,                0.69813,                0.81542,                 1.0666,                0.43865,                0.72247,                0.58231,                 0.3497,                 1.3601,                 1.4827,                 1.8875,             0.00063673,             0.00063673,             0.00063673
                    121,                0.72654,                0.85652,                 1.1202,                0.43725,                 0.6815,                0.57108,                0.33372,                 1.3423,                 1.5782,                 1.8885,             0.00063508,             0.00063508,             0.00063508
                    122,                 0.7425,                0.78832,                 1.0915,                0.46353,                0.67167,                0.60618,                0.35065,                 1.4132,                 1.4218,                 1.9663,             0.00063343,             0.00063343,             0.00063343
                    123,                0.74052,                0.82211,                 1.1036,                0.43235,                0.73139,                0.55348,                0.34898,                 1.4156,                 1.3825,                 1.9282,             0.00063178,             0.00063178,             0.00063178
                    124,                0.74509,                0.78611,                 1.1207,                 0.4663,                0.70108,                0.61788,                0.36979,                 1.4127,                 1.4569,                 1.9248,             0.00063013,             0.00063013,             0.00063013
                    125,                0.72658,                0.79969,                   1.09,                0.49742,                0.78949,                0.62531,                0.38051,                 1.3164,                 1.3628,                 1.8375,             0.00062848,             0.00062848,             0.00062848
                    126,                 0.7145,                0.77494,                 1.0737,                0.48568,                0.71263,                 0.5995,                0.35806,                 1.4388,                 1.4879,                   1.89,             0.00062683,             0.00062683,             0.00062683
                    127,                0.71958,                0.79014,                 1.0964,                0.45318,                0.72708,                 0.6364,                0.38759,                 1.3406,                 1.3569,                 1.8294,             0.00062518,             0.00062518,             0.00062518
                    128,                0.70767,                0.76168,                 1.0987,                0.41034,                0.75285,                 0.5925,                0.35161,                 1.3664,                 1.5192,                 1.8614,             0.00062353,             0.00062353,             0.00062353
                    129,                0.70753,                0.73968,                 1.0851,                0.51081,                0.62637,                0.59733,                0.34807,                 1.3631,                 1.4615,                 1.9067,             0.00062188,             0.00062188,             0.00062188
                    130,                0.72758,                 0.7589,                 1.0641,                0.44653,                0.61264,                0.51557,                0.28753,                  1.378,                 1.6914,                 1.9607,             0.00062024,             0.00062024,             0.00062024
